frame_id,student_id,behavior_label,confidence,cx,cy,timestamp
72,2,Reading,0.92,101,484,2026-04-14 17:35:43
72,26,Useing-Phone,0.78,837,81,2026-04-14 17:35:43
72,52,Useing-Phone,0.94,274,340,2026-04-14 17:35:43
72,28,Reading,0.86,863,114,2026-04-14 17:35:43
73,8,Reading,0.93,628,220,2026-04-14 17:35:43
73,9,Useing-Phone,0.92,433,186,2026-04-14 17:35:43
73,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
73,12,Useing-Phone,0.9,587,139,2026-04-14 17:35:43
73,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
73,17,Useing-Phone,0.91,130,284,2026-04-14 17:35:43
73,19,Reading,0.66,799,89,2026-04-14 17:35:43
73,21,Useing-Phone,0.88,625,122,2026-04-14 17:35:43
73,23,Reading,0.9,439,114,2026-04-14 17:35:43
73,32,Reading,0.91,398,126,2026-04-14 17:35:43
73,34,Writing,0.91,209,264,2026-04-14 17:35:43
73,35,Reading,0.9,561,90,2026-04-14 17:35:43
73,38,Reading,0.84,399,105,2026-04-14 17:35:43
73,44,Useing-Phone,0.89,447,95,2026-04-14 17:35:43
73,24,Useing-Phone,0.92,790,167,2026-04-14 17:35:43
73,27,Head-down,0.92,418,243,2026-04-14 17:35:43
73,20,Reading,0.9,747,76,2026-04-14 17:35:43
73,48,Reading,0.93,730,182,2026-04-14 17:35:43
73,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
73,13,Reading,0.62,490,106,2026-04-14 17:35:43
73,29,Head-down,0.83,779,69,2026-04-14 17:35:43
73,31,Head-down,0.83,510,80,2026-04-14 17:35:43
73,10,Reading,0.89,90,349,2026-04-14 17:35:43
73,6,Writing,0.93,181,324,2026-04-14 17:35:43
73,22,Useing-Phone,0.9,488,208,2026-04-14 17:35:43
73,36,Reading,0.91,961,115,2026-04-14 17:35:43
73,25,Reading,0.94,686,195,2026-04-14 17:35:43
73,3,Useing-Phone,0.94,327,410,2026-04-14 17:35:43
73,7,Useing-Phone,0.96,500,309,2026-04-14 17:35:43
73,39,Reading,0.9,201,376,2026-04-14 17:35:43
73,2,Reading,0.92,101,477,2026-04-14 17:35:43
73,52,Useing-Phone,0.94,274,340,2026-04-14 17:35:43
73,28,Reading,0.86,857,108,2026-04-14 17:35:43
74,8,Reading,0.92,628,221,2026-04-14 17:35:43
74,9,Useing-Phone,0.92,434,186,2026-04-14 17:35:43
74,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
74,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:43
74,16,Sleeping,0.94,565,246,2026-04-14 17:35:43
74,17,Useing-Phone,0.91,132,284,2026-04-14 17:35:43
74,19,Reading,0.69,798,89,2026-04-14 17:35:43
74,21,Useing-Phone,0.89,625,122,2026-04-14 17:35:43
74,23,Reading,0.9,439,114,2026-04-14 17:35:43
74,32,Reading,0.91,398,126,2026-04-14 17:35:43
74,34,Writing,0.91,209,264,2026-04-14 17:35:43
74,35,Reading,0.9,561,90,2026-04-14 17:35:43
74,38,Reading,0.84,399,105,2026-04-14 17:35:43
74,44,Useing-Phone,0.89,447,95,2026-04-14 17:35:43
74,24,Useing-Phone,0.92,790,167,2026-04-14 17:35:43
74,27,Head-down,0.92,419,243,2026-04-14 17:35:43
74,20,Reading,0.89,747,76,2026-04-14 17:35:43
74,48,Reading,0.93,731,183,2026-04-14 17:35:43
74,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
74,13,Reading,0.43,491,106,2026-04-14 17:35:43
74,29,Head-down,0.85,779,69,2026-04-14 17:35:43
74,31,Head-down,0.83,511,79,2026-04-14 17:35:43
74,10,Reading,0.89,90,349,2026-04-14 17:35:43
74,6,Writing,0.93,182,324,2026-04-14 17:35:43
74,22,Useing-Phone,0.89,488,208,2026-04-14 17:35:43
74,36,Reading,0.91,961,115,2026-04-14 17:35:43
74,25,Reading,0.93,687,198,2026-04-14 17:35:43
74,3,Useing-Phone,0.94,327,410,2026-04-14 17:35:43
74,7,Useing-Phone,0.96,499,309,2026-04-14 17:35:43
74,39,Reading,0.9,202,376,2026-04-14 17:35:43
74,2,Reading,0.92,102,474,2026-04-14 17:35:43
74,52,Useing-Phone,0.94,274,340,2026-04-14 17:35:43
74,28,Reading,0.76,855,103,2026-04-14 17:35:43
74,26,Useing-Phone,0.72,829,82,2026-04-14 17:35:43
75,8,Reading,0.93,628,221,2026-04-14 17:35:43
75,9,Useing-Phone,0.91,434,186,2026-04-14 17:35:43
75,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
75,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:43
75,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
75,17,Useing-Phone,0.9,132,285,2026-04-14 17:35:43
75,21,Useing-Phone,0.9,625,123,2026-04-14 17:35:43
75,23,Reading,0.89,439,114,2026-04-14 17:35:43
75,32,Reading,0.9,398,126,2026-04-14 17:35:43
75,34,Writing,0.91,209,264,2026-04-14 17:35:43
75,35,Reading,0.89,561,90,2026-04-14 17:35:43
75,38,Reading,0.83,398,105,2026-04-14 17:35:43
75,44,Useing-Phone,0.86,447,95,2026-04-14 17:35:43
75,24,Useing-Phone,0.92,790,167,2026-04-14 17:35:43
75,27,Head-down,0.92,419,243,2026-04-14 17:35:43
75,20,Reading,0.88,746,76,2026-04-14 17:35:43
75,48,Reading,0.93,731,182,2026-04-14 17:35:43
75,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
75,13,Reading,0.87,490,106,2026-04-14 17:35:43
75,29,Head-down,0.84,779,69,2026-04-14 17:35:43
75,31,Head-down,0.85,511,79,2026-04-14 17:35:43
75,10,Reading,0.89,90,350,2026-04-14 17:35:43
75,6,Writing,0.93,182,323,2026-04-14 17:35:43
75,22,Useing-Phone,0.89,487,208,2026-04-14 17:35:43
75,36,Reading,0.92,961,116,2026-04-14 17:35:43
75,25,Reading,0.93,687,200,2026-04-14 17:35:43
75,3,Useing-Phone,0.94,328,410,2026-04-14 17:35:43
75,7,Useing-Phone,0.96,500,309,2026-04-14 17:35:43
75,39,Reading,0.93,199,376,2026-04-14 17:35:43
75,2,Reading,0.92,102,473,2026-04-14 17:35:43
75,52,Useing-Phone,0.93,274,339,2026-04-14 17:35:43
75,28,Reading,0.44,855,102,2026-04-14 17:35:43
75,26,Useing-Phone,0.87,828,83,2026-04-14 17:35:43
76,8,Reading,0.93,628,221,2026-04-14 17:35:43
76,9,Useing-Phone,0.91,434,186,2026-04-14 17:35:43
76,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
76,12,Useing-Phone,0.91,588,139,2026-04-14 17:35:43
76,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
76,17,Useing-Phone,0.9,132,285,2026-04-14 17:35:43
76,21,Useing-Phone,0.9,625,123,2026-04-14 17:35:43
76,23,Reading,0.89,439,114,2026-04-14 17:35:43
76,32,Reading,0.9,398,126,2026-04-14 17:35:43
76,34,Writing,0.91,209,265,2026-04-14 17:35:43
76,35,Reading,0.89,561,90,2026-04-14 17:35:43
76,38,Reading,0.83,398,105,2026-04-14 17:35:43
76,44,Useing-Phone,0.86,447,95,2026-04-14 17:35:43
76,24,Useing-Phone,0.92,790,167,2026-04-14 17:35:43
76,27,Head-down,0.92,419,243,2026-04-14 17:35:43
76,20,Reading,0.88,746,76,2026-04-14 17:35:43
76,48,Reading,0.93,731,182,2026-04-14 17:35:43
76,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
76,13,Reading,0.87,490,106,2026-04-14 17:35:43
76,29,Head-down,0.84,779,69,2026-04-14 17:35:43
76,31,Head-down,0.85,511,79,2026-04-14 17:35:43
76,10,Reading,0.89,90,350,2026-04-14 17:35:43
76,6,Writing,0.93,182,323,2026-04-14 17:35:43
76,22,Useing-Phone,0.89,487,208,2026-04-14 17:35:43
76,36,Reading,0.92,961,116,2026-04-14 17:35:43
76,25,Reading,0.93,688,201,2026-04-14 17:35:43
76,3,Useing-Phone,0.94,328,410,2026-04-14 17:35:43
76,7,Useing-Phone,0.96,500,309,2026-04-14 17:35:43
76,39,Reading,0.93,198,377,2026-04-14 17:35:43
76,2,Reading,0.92,102,472,2026-04-14 17:35:43
76,52,Useing-Phone,0.93,274,339,2026-04-14 17:35:43
76,28,Reading,0.41,855,101,2026-04-14 17:35:43
76,26,Useing-Phone,0.87,827,83,2026-04-14 17:35:43
76,56,Reading,0.4,855,101,2026-04-14 17:35:43
77,8,Reading,0.93,628,222,2026-04-14 17:35:43
77,9,Useing-Phone,0.91,434,186,2026-04-14 17:35:43
77,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
77,12,Useing-Phone,0.91,588,139,2026-04-14 17:35:43
77,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
77,17,Useing-Phone,0.9,132,285,2026-04-14 17:35:43
77,21,Useing-Phone,0.9,625,123,2026-04-14 17:35:43
77,23,Reading,0.89,439,114,2026-04-14 17:35:43
77,32,Reading,0.9,398,126,2026-04-14 17:35:43
77,34,Writing,0.91,209,264,2026-04-14 17:35:43
77,35,Reading,0.9,561,90,2026-04-14 17:35:43
77,38,Reading,0.84,398,105,2026-04-14 17:35:43
77,44,Useing-Phone,0.85,447,94,2026-04-14 17:35:43
77,24,Useing-Phone,0.92,791,166,2026-04-14 17:35:43
77,27,Head-down,0.92,419,242,2026-04-14 17:35:43
77,20,Reading,0.87,746,77,2026-04-14 17:35:43
77,48,Reading,0.93,731,182,2026-04-14 17:35:43
77,14,Useing-Phone,0.9,680,117,2026-04-14 17:35:43
77,13,Reading,0.82,490,106,2026-04-14 17:35:43
77,29,Head-down,0.85,779,69,2026-04-14 17:35:43
77,31,Head-down,0.83,511,79,2026-04-14 17:35:43
77,10,Reading,0.89,90,350,2026-04-14 17:35:43
77,6,Writing,0.93,182,323,2026-04-14 17:35:43
77,22,Useing-Phone,0.89,488,208,2026-04-14 17:35:43
77,36,Reading,0.92,960,116,2026-04-14 17:35:43
77,25,Reading,0.93,688,201,2026-04-14 17:35:43
77,3,Useing-Phone,0.94,328,410,2026-04-14 17:35:43
77,7,Useing-Phone,0.96,500,309,2026-04-14 17:35:43
77,39,Reading,0.92,198,377,2026-04-14 17:35:43
77,2,Reading,0.92,102,472,2026-04-14 17:35:43
77,52,Useing-Phone,0.94,274,339,2026-04-14 17:35:43
77,26,Useing-Phone,0.86,828,83,2026-04-14 17:35:43
77,56,Head-down,0.51,855,101,2026-04-14 17:35:43
77,15,Reading,0.29,654,161,2026-04-14 17:35:43
78,8,Reading,0.93,628,222,2026-04-14 17:35:43
78,9,Useing-Phone,0.92,434,186,2026-04-14 17:35:43
78,11,Useing-Phone,0.93,364,218,2026-04-14 17:35:43
78,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:43
78,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
78,17,Useing-Phone,0.9,131,286,2026-04-14 17:35:43
78,21,Useing-Phone,0.9,625,123,2026-04-14 17:35:43
78,23,Reading,0.87,439,114,2026-04-14 17:35:43
78,32,Reading,0.89,397,127,2026-04-14 17:35:43
78,34,Writing,0.94,210,258,2026-04-14 17:35:43
78,35,Reading,0.9,561,90,2026-04-14 17:35:43
78,38,Reading,0.85,398,105,2026-04-14 17:35:43
78,44,Useing-Phone,0.83,446,95,2026-04-14 17:35:43
78,24,Useing-Phone,0.92,791,166,2026-04-14 17:35:43
78,27,Head-down,0.93,419,243,2026-04-14 17:35:43
78,20,Reading,0.88,744,75,2026-04-14 17:35:43
78,48,Reading,0.93,731,182,2026-04-14 17:35:43
78,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
78,13,Reading,0.9,490,105,2026-04-14 17:35:43
78,29,Head-down,0.84,778,68,2026-04-14 17:35:43
78,31,Head-down,0.8,511,79,2026-04-14 17:35:43
78,10,Reading,0.91,90,350,2026-04-14 17:35:43
78,6,Writing,0.94,181,323,2026-04-14 17:35:43
78,22,Useing-Phone,0.89,488,208,2026-04-14 17:35:43
78,36,Reading,0.91,961,116,2026-04-14 17:35:43
78,25,Reading,0.93,688,201,2026-04-14 17:35:43
78,3,Useing-Phone,0.94,329,409,2026-04-14 17:35:43
78,7,Useing-Phone,0.95,500,309,2026-04-14 17:35:43
78,39,Reading,0.93,199,376,2026-04-14 17:35:43
78,2,Reading,0.92,102,471,2026-04-14 17:35:43
78,52,Useing-Phone,0.95,274,338,2026-04-14 17:35:43
78,26,Useing-Phone,0.86,829,83,2026-04-14 17:35:43
78,56,Reading,0.27,855,103,2026-04-14 17:35:43
78,15,Reading,0.64,654,161,2026-04-14 17:35:43
79,8,Reading,0.93,628,222,2026-04-14 17:35:43
79,9,Useing-Phone,0.92,434,185,2026-04-14 17:35:43
79,11,Useing-Phone,0.93,364,218,2026-04-14 17:35:43
79,12,Useing-Phone,0.9,587,139,2026-04-14 17:35:43
79,16,Sleeping,0.93,566,246,2026-04-14 17:35:43
79,17,Useing-Phone,0.85,131,284,2026-04-14 17:35:43
79,21,Useing-Phone,0.89,625,122,2026-04-14 17:35:43
79,23,Reading,0.87,439,114,2026-04-14 17:35:43
79,32,Reading,0.89,397,127,2026-04-14 17:35:43
79,34,Writing,0.93,210,256,2026-04-14 17:35:43
79,35,Reading,0.89,561,90,2026-04-14 17:35:43
79,38,Reading,0.84,398,105,2026-04-14 17:35:43
79,44,Useing-Phone,0.84,447,95,2026-04-14 17:35:43
79,24,Useing-Phone,0.93,791,166,2026-04-14 17:35:43
79,27,Head-down,0.93,419,243,2026-04-14 17:35:43
79,20,Reading,0.88,745,75,2026-04-14 17:35:43
79,48,Reading,0.94,731,182,2026-04-14 17:35:43
79,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
79,13,Reading,0.89,491,106,2026-04-14 17:35:43
79,29,Head-down,0.86,779,69,2026-04-14 17:35:43
79,31,Head-down,0.8,511,79,2026-04-14 17:35:43
79,10,Reading,0.91,90,349,2026-04-14 17:35:43
79,6,Writing,0.93,180,323,2026-04-14 17:35:43
79,22,Useing-Phone,0.89,488,208,2026-04-14 17:35:43
79,36,Reading,0.91,961,116,2026-04-14 17:35:43
79,25,Reading,0.94,688,201,2026-04-14 17:35:43
79,3,Useing-Phone,0.94,329,409,2026-04-14 17:35:43
79,7,Useing-Phone,0.96,500,309,2026-04-14 17:35:43
79,39,Reading,0.92,198,378,2026-04-14 17:35:43
79,2,Reading,0.93,102,471,2026-04-14 17:35:43
79,52,Useing-Phone,0.95,274,338,2026-04-14 17:35:43
79,26,Sleeping,0.77,832,82,2026-04-14 17:35:43
79,19,Reading,0.32,799,89,2026-04-14 17:35:43
80,8,Reading,0.93,629,222,2026-04-14 17:35:43
80,9,Useing-Phone,0.92,432,183,2026-04-14 17:35:43
80,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
80,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:43
80,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
80,17,Useing-Phone,0.91,135,280,2026-04-14 17:35:43
80,21,Useing-Phone,0.89,624,123,2026-04-14 17:35:43
80,23,Reading,0.89,439,115,2026-04-14 17:35:43
80,32,Reading,0.89,398,127,2026-04-14 17:35:43
80,34,Writing,0.93,211,256,2026-04-14 17:35:43
80,35,Reading,0.9,561,90,2026-04-14 17:35:43
80,38,Reading,0.84,398,105,2026-04-14 17:35:43
80,44,Useing-Phone,0.86,447,95,2026-04-14 17:35:43
80,24,Useing-Phone,0.92,791,166,2026-04-14 17:35:43
80,27,Head-down,0.92,420,243,2026-04-14 17:35:43
80,20,Reading,0.88,745,75,2026-04-14 17:35:43
80,48,Reading,0.94,731,182,2026-04-14 17:35:43
80,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
80,13,Reading,0.88,491,106,2026-04-14 17:35:43
80,29,Head-down,0.86,779,69,2026-04-14 17:35:43
80,31,Head-down,0.84,512,79,2026-04-14 17:35:43
80,10,Reading,0.9,91,348,2026-04-14 17:35:43
80,6,Writing,0.93,180,324,2026-04-14 17:35:43
80,22,Useing-Phone,0.88,488,208,2026-04-14 17:35:43
80,36,Reading,0.91,961,115,2026-04-14 17:35:43
80,25,Reading,0.93,688,201,2026-04-14 17:35:43
80,3,Useing-Phone,0.94,329,409,2026-04-14 17:35:43
80,7,Useing-Phone,0.96,499,310,2026-04-14 17:35:43
80,39,Reading,0.93,191,381,2026-04-14 17:35:43
80,2,Reading,0.92,102,473,2026-04-14 17:35:43
80,52,Useing-Phone,0.94,273,339,2026-04-14 17:35:43
80,26,Sleeping,0.86,836,82,2026-04-14 17:35:43
80,19,Reading,0.77,799,89,2026-04-14 17:35:43
80,56,Reading,0.9,858,107,2026-04-14 17:35:43
81,8,Reading,0.93,629,222,2026-04-14 17:35:43
81,9,Useing-Phone,0.93,432,183,2026-04-14 17:35:43
81,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
81,12,Useing-Phone,0.91,587,140,2026-04-14 17:35:43
81,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
81,17,Useing-Phone,0.92,135,281,2026-04-14 17:35:43
81,21,Useing-Phone,0.9,624,123,2026-04-14 17:35:43
81,23,Reading,0.89,439,115,2026-04-14 17:35:43
81,32,Reading,0.9,398,127,2026-04-14 17:35:43
81,34,Writing,0.93,212,258,2026-04-14 17:35:43
81,35,Reading,0.89,560,90,2026-04-14 17:35:43
81,38,Reading,0.84,398,105,2026-04-14 17:35:43
81,44,Useing-Phone,0.86,447,95,2026-04-14 17:35:43
81,24,Useing-Phone,0.93,791,166,2026-04-14 17:35:43
81,27,Head-down,0.92,420,243,2026-04-14 17:35:43
81,20,Reading,0.89,746,75,2026-04-14 17:35:43
81,48,Reading,0.94,731,182,2026-04-14 17:35:43
81,14,Useing-Phone,0.9,680,118,2026-04-14 17:35:43
81,13,Reading,0.89,491,106,2026-04-14 17:35:43
81,29,Head-down,0.87,779,69,2026-04-14 17:35:43
81,31,Head-down,0.84,512,79,2026-04-14 17:35:43
81,10,Reading,0.9,91,348,2026-04-14 17:35:43
81,6,Writing,0.93,180,324,2026-04-14 17:35:43
81,22,Useing-Phone,0.89,488,208,2026-04-14 17:35:43
81,36,Reading,0.9,961,115,2026-04-14 17:35:43
81,25,Reading,0.94,688,201,2026-04-14 17:35:43
81,3,Useing-Phone,0.94,329,410,2026-04-14 17:35:43
81,7,Useing-Phone,0.96,499,310,2026-04-14 17:35:43
81,39,Reading,0.93,189,382,2026-04-14 17:35:43
81,2,Reading,0.92,102,474,2026-04-14 17:35:43
81,52,Useing-Phone,0.95,273,339,2026-04-14 17:35:43
81,26,Sleeping,0.86,837,81,2026-04-14 17:35:43
81,19,Reading,0.91,800,90,2026-04-14 17:35:43
81,56,Writing,0.92,857,106,2026-04-14 17:35:43
82,8,Reading,0.92,630,222,2026-04-14 17:35:43
82,9,Useing-Phone,0.93,432,183,2026-04-14 17:35:43
82,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
82,12,Useing-Phone,0.91,587,140,2026-04-14 17:35:43
82,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
82,17,Useing-Phone,0.92,134,281,2026-04-14 17:35:43
82,21,Useing-Phone,0.9,624,123,2026-04-14 17:35:43
82,23,Reading,0.89,439,115,2026-04-14 17:35:43
82,32,Reading,0.9,398,127,2026-04-14 17:35:43
82,34,Writing,0.93,213,259,2026-04-14 17:35:43
82,35,Reading,0.89,560,90,2026-04-14 17:35:43
82,38,Reading,0.85,398,106,2026-04-14 17:35:43
82,44,Useing-Phone,0.86,447,95,2026-04-14 17:35:43
82,24,Useing-Phone,0.93,791,166,2026-04-14 17:35:43
82,27,Head-down,0.92,420,243,2026-04-14 17:35:43
82,20,Reading,0.89,746,75,2026-04-14 17:35:43
82,48,Reading,0.94,731,182,2026-04-14 17:35:43
82,14,Useing-Phone,0.9,680,118,2026-04-14 17:35:43
82,13,Reading,0.88,491,106,2026-04-14 17:35:43
82,29,Head-down,0.87,779,69,2026-04-14 17:35:43
82,31,Head-down,0.84,512,79,2026-04-14 17:35:43
82,10,Reading,0.9,91,348,2026-04-14 17:35:43
82,6,Writing,0.93,180,324,2026-04-14 17:35:43
82,22,Useing-Phone,0.89,487,208,2026-04-14 17:35:43
82,36,Reading,0.9,961,115,2026-04-14 17:35:43
82,25,Reading,0.94,688,201,2026-04-14 17:35:43
82,3,Useing-Phone,0.94,329,410,2026-04-14 17:35:43
82,7,Useing-Phone,0.96,499,310,2026-04-14 17:35:43
82,39,Reading,0.93,188,383,2026-04-14 17:35:43
82,2,Reading,0.92,102,474,2026-04-14 17:35:43
82,52,Useing-Phone,0.94,273,339,2026-04-14 17:35:43
82,26,Useing-Phone,0.86,838,81,2026-04-14 17:35:43
82,19,Reading,0.91,800,90,2026-04-14 17:35:43
82,56,Writing,0.92,857,105,2026-04-14 17:35:43
83,8,Reading,0.93,629,222,2026-04-14 17:35:43
83,9,Useing-Phone,0.92,432,184,2026-04-14 17:35:43
83,11,Useing-Phone,0.92,364,219,2026-04-14 17:35:43
83,12,Useing-Phone,0.91,587,140,2026-04-14 17:35:43
83,16,Sleeping,0.93,565,246,2026-04-14 17:35:43
83,17,Useing-Phone,0.92,134,282,2026-04-14 17:35:43
83,21,Useing-Phone,0.9,624,123,2026-04-14 17:35:43
83,23,Reading,0.89,439,115,2026-04-14 17:35:43
83,32,Reading,0.9,398,127,2026-04-14 17:35:43
83,34,Writing,0.93,213,260,2026-04-14 17:35:43
83,35,Reading,0.9,560,90,2026-04-14 17:35:43
83,38,Reading,0.84,398,106,2026-04-14 17:35:43
83,44,Useing-Phone,0.85,448,95,2026-04-14 17:35:43
83,24,Useing-Phone,0.92,791,166,2026-04-14 17:35:43
83,27,Head-down,0.92,420,243,2026-04-14 17:35:43
83,20,Reading,0.89,746,75,2026-04-14 17:35:43
83,48,Reading,0.94,732,182,2026-04-14 17:35:43
83,14,Useing-Phone,0.91,681,117,2026-04-14 17:35:43
83,13,Reading,0.86,491,106,2026-04-14 17:35:43
83,29,Head-down,0.86,779,69,2026-04-14 17:35:43
83,31,Head-down,0.84,512,79,2026-04-14 17:35:43
83,10,Reading,0.91,91,348,2026-04-14 17:35:43
83,6,Writing,0.93,180,324,2026-04-14 17:35:43
83,22,Useing-Phone,0.88,488,208,2026-04-14 17:35:43
83,36,Reading,0.9,961,115,2026-04-14 17:35:43
83,25,Reading,0.93,688,201,2026-04-14 17:35:43
83,3,Useing-Phone,0.95,329,410,2026-04-14 17:35:43
83,7,Useing-Phone,0.96,499,310,2026-04-14 17:35:43
83,39,Reading,0.93,188,383,2026-04-14 17:35:43
83,2,Reading,0.92,103,477,2026-04-14 17:35:43
83,52,Useing-Phone,0.94,274,340,2026-04-14 17:35:43
83,26,Useing-Phone,0.86,838,81,2026-04-14 17:35:43
83,19,Reading,0.91,800,90,2026-04-14 17:35:43
83,56,Writing,0.92,856,105,2026-04-14 17:35:43
84,8,Reading,0.93,628,221,2026-04-14 17:35:43
84,9,Useing-Phone,0.92,432,184,2026-04-14 17:35:43
84,11,Useing-Phone,0.92,364,218,2026-04-14 17:35:43
84,12,Useing-Phone,0.86,588,139,2026-04-14 17:35:43
84,16,Sleeping,0.92,565,246,2026-04-14 17:35:43
84,17,Useing-Phone,0.82,135,280,2026-04-14 17:35:43
84,21,Useing-Phone,0.86,622,123,2026-04-14 17:35:43
84,23,Reading,0.89,439,114,2026-04-14 17:35:43
84,32,Reading,0.9,398,126,2026-04-14 17:35:43
84,34,Writing,0.92,213,261,2026-04-14 17:35:43
84,35,Reading,0.9,559,90,2026-04-14 17:35:43
84,38,Reading,0.84,398,106,2026-04-14 17:35:43
84,44,Useing-Phone,0.89,447,95,2026-04-14 17:35:43
84,24,Useing-Phone,0.92,791,166,2026-04-14 17:35:43
84,27,Head-down,0.93,419,244,2026-04-14 17:35:43
84,20,Reading,0.89,747,76,2026-04-14 17:35:43
84,48,Reading,0.94,731,182,2026-04-14 17:35:43
84,14,Useing-Phone,0.91,680,117,2026-04-14 17:35:43
84,13,Useing-Phone,0.46,491,106,2026-04-14 17:35:43
84,29,Head-down,0.86,779,69,2026-04-14 17:35:43
84,31,Head-down,0.85,511,79,2026-04-14 17:35:43
84,10,Reading,0.93,91,349,2026-04-14 17:35:43
84,6,Writing,0.93,178,324,2026-04-14 17:35:43
84,22,Useing-Phone,0.89,488,207,2026-04-14 17:35:43
84,36,Reading,0.9,961,115,2026-04-14 17:35:43
84,25,Reading,0.91,687,201,2026-04-14 17:35:43
84,3,Useing-Phone,0.94,329,410,2026-04-14 17:35:43
84,7,Useing-Phone,0.93,499,310,2026-04-14 17:35:43
84,39,Reading,0.94,187,384,2026-04-14 17:35:43
84,2,Reading,0.93,109,480,2026-04-14 17:35:43
84,26,Useing-Phone,0.86,838,81,2026-04-14 17:35:43
84,19,Reading,0.91,800,90,2026-04-14 17:35:43
84,56,Writing,0.92,855,105,2026-04-14 17:35:43
84,33,Writing,0.39,718,252,2026-04-14 17:35:43
85,8,Reading,0.94,627,221,2026-04-14 17:35:43
85,9,Useing-Phone,0.92,432,184,2026-04-14 17:35:43
85,11,Useing-Phone,0.91,363,218,2026-04-14 17:35:43
85,16,Sleeping,0.93,564,247,2026-04-14 17:35:43
85,17,Useing-Phone,0.89,140,277,2026-04-14 17:35:43
85,21,Useing-Phone,0.84,622,123,2026-04-14 17:35:43
85,23,Reading,0.89,439,114,2026-04-14 17:35:43
85,32,Reading,0.9,398,125,2026-04-14 17:35:43
85,34,Writing,0.92,213,262,2026-04-14 17:35:43
85,35,Reading,0.9,560,90,2026-04-14 17:35:43
85,38,Reading,0.84,398,106,2026-04-14 17:35:43
85,44,Useing-Phone,0.88,447,95,2026-04-14 17:35:43
85,24,Useing-Phone,0.92,791,165,2026-04-14 17:35:43
85,27,Head-down,0.93,419,245,2026-04-14 17:35:43
85,20,Reading,0.89,747,76,2026-04-14 17:35:43
85,48,Reading,0.94,731,182,2026-04-14 17:35:43
85,14,Useing-Phone,0.91,679,118,2026-04-14 17:35:43
85,13,Useing-Phone,0.79,491,106,2026-04-14 17:35:43
85,29,Head-down,0.85,779,69,2026-04-14 17:35:43
85,31,Head-down,0.88,511,79,2026-04-14 17:35:43
85,10,Reading,0.92,92,350,2026-04-14 17:35:43
85,6,Writing,0.92,177,324,2026-04-14 17:35:43
85,22,Useing-Phone,0.88,486,207,2026-04-14 17:35:43
85,36,Reading,0.91,961,115,2026-04-14 17:35:43
85,25,Reading,0.92,687,200,2026-04-14 17:35:43
85,3,Useing-Phone,0.94,330,410,2026-04-14 17:35:43
85,7,Useing-Phone,0.96,499,310,2026-04-14 17:35:43
85,39,Reading,0.94,188,384,2026-04-14 17:35:43
85,2,Reading,0.93,111,481,2026-04-14 17:35:43
85,26,Useing-Phone,0.86,838,81,2026-04-14 17:35:43
85,19,Reading,0.91,801,90,2026-04-14 17:35:43
85,56,Writing,0.92,854,106,2026-04-14 17:35:43
85,33,Writing,0.93,717,252,2026-04-14 17:35:43
86,8,Reading,0.94,627,221,2026-04-14 17:35:43
86,9,Useing-Phone,0.92,433,185,2026-04-14 17:35:43
86,11,Useing-Phone,0.91,362,217,2026-04-14 17:35:43
86,16,Sleeping,0.93,564,246,2026-04-14 17:35:43
86,17,Useing-Phone,0.86,141,274,2026-04-14 17:35:43
86,21,Useing-Phone,0.83,623,122,2026-04-14 17:35:43
86,23,Reading,0.83,439,114,2026-04-14 17:35:43
86,32,Reading,0.89,398,125,2026-04-14 17:35:43
86,34,Writing,0.92,212,263,2026-04-14 17:35:43
86,35,Reading,0.91,560,90,2026-04-14 17:35:43
86,38,Reading,0.86,398,106,2026-04-14 17:35:43
86,44,Useing-Phone,0.87,447,95,2026-04-14 17:35:43
86,24,Useing-Phone,0.91,792,165,2026-04-14 17:35:43
